Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Churn,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510
113,1,0,0,122.2,112,131.7,94,169.5,106,10.3,9,5,1,433.7,321,1.3510903426791276,0.28176158635001153,0.3036661286603643,0.3908231496426101,0.023749135347014068,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,0,0,0,111.2,101,122.1,94,180.8,85,12.6,2,3,0,426.70000000000005,282,1.5131205673758867,0.2606046402624795,0.28614951956878365,0.42371689711741267,0.02952894305132411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
77,1,1,44,103.2,117,236.3,86,203.5,101,11.9,2,0,1,554.9,306,1.8133986928104575,0.1859794557577942,0.4258424941430889,0.36673274463867367,0.021445305460443324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
146,0,0,0,138.4,104,158.9,122,47.4,73,3.9,9,4,1,348.59999999999997,308,1.1318181818181816,0.39701663798049347,0.4558232931726908,0.1359724612736661,0.011187607573149743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0,0,0,146.3,85,216.6,95,233.0,82,11.5,3,0,0,607.4,265,2.292075471698113,0.2408626934474811,0.35660190977938755,0.38360223905169577,0.01893315772143563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160,0,0,0,206.3,66,241.1,109,227.8,102,11.7,6,0,0,686.9000000000001,283,2.4272084805653713,0.30033483767651764,0.35099723394962873,0.3316348813509972,0.017033047022856306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,0,0,0,132.0,103,279.6,114,180.0,74,13.5,4,0,0,605.1,295,2.051186440677966,0.2181457610312345,0.4620723847297967,0.2974714923153198,0.022310361923648984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88,0,0,0,274.6,105,161.1,121,194.4,123,9.2,4,2,0,639.3000000000001,353,1.8110481586402267,0.4295323009541686,0.25199436884091975,0.3040825903331769,0.014390739871734707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
63,0,0,0,185.3,87,225.3,87,194.3,93,11.7,3,0,0,616.6000000000001,270,2.2837037037037042,0.3005189750243269,0.3653908530651962,0.3151151475835225,0.01897502432695426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,0,1,30,179.2,105,283.2,83,228.1,77,14.7,5,1,0,705.2,270,2.611851851851852,0.2541123085649461,0.4015882019285309,0.3234543391945547,0.020845150311968232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
138,1,0,0,286.2,61,187.2,60,146.2,114,11.0,4,2,1,630.5999999999999,239,2.638493723849372,0.4538534728829686,0.29686013320647003,0.23184268950206155,0.017443704408499842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,0,0,0,268.0,115,153.6,106,232.3,65,17.0,1,3,0,670.9000000000001,287,2.3376306620209064,0.3994634073632434,0.2289461916828141,0.3462513042182143,0.025339096735728123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
171,0,0,0,137.5,110,198.1,109,292.7,131,13.3,5,2,0,641.5999999999999,355,1.8073239436619715,0.21430798004987534,0.30875935162094764,0.4562032418952619,0.020729426433915215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
127,0,0,0,134.9,79,221.5,114,113.8,118,15.0,2,1,0,485.2,313,1.5501597444089457,0.2780296784830998,0.45651277823577907,0.2345424567188788,0.030915086562242376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,0,0,0,234.2,76,216.7,108,130.6,122,13.9,2,1,0,595.4,308,1.933116883116883,0.3933490090695331,0.36395700369499495,0.21934833725226738,0.02334564998320457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
131,0,0,0,175.1,73,171.9,116,131.1,94,7.3,6,1,0,485.40000000000003,289,1.6795847750865054,0.36073341573959616,0.3541409147095179,0.2700865265760197,0.015039142974866089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
88,0,0,0,142.2,107,262.4,84,139.2,99,10.1,5,1,0,553.9,295,1.8776271186440676,0.2567250406210507,0.47373172052717094,0.2513089005235602,0.01823433832821809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
130,0,0,0,132.4,81,200.3,110,202.5,103,6.0,1,2,0,541.2,295,1.8345762711864408,0.24464153732446414,0.37010347376201036,0.37416851441241683,0.011086474501108647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
89,0,1,24,97.8,98,207.2,67,214.5,126,5.9,2,0,0,525.4,293,1.793174061433447,0.18614389036924248,0.39436619718309857,0.40826037304910545,0.011229539398553484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
82,0,0,0,266.9,83,229.7,74,251.7,99,11.0,6,3,1,759.3,262,2.898091603053435,0.35150796786513894,0.3025154747794021,0.33148952983010666,0.0144870275253523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0,0,0,200.2,92,244.9,107,190.9,96,8.8,3,1,0,644.8,298,2.1637583892617447,0.31048387096774194,0.37980769230769235,0.29606079404466507,0.013647642679900747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
117,1,0,0,198.4,121,249.5,104,162.8,115,10.5,5,1,0,621.2,345,1.8005797101449277,0.3193818415969092,0.4016419832582099,0.262073406310367,0.016902768834513842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
60,0,0,0,180.3,67,208.0,68,181.2,101,12.8,6,2,0,582.3,242,2.4061983471074377,0.3096342091705307,0.35720419027992445,0.3111798042246265,0.02198179632491843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
62,0,0,0,86.3,84,238.7,99,238.4,79,12.5,1,2,0,575.9,263,2.1897338403041826,0.1498524049314117,0.4144816808473693,0.41396075707588126,0.021705157145337734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
131,0,0,0,240.9,108,167.4,91,322.2,109,14.7,8,3,0,745.2,316,2.358227848101266,0.32326892109500804,0.2246376811594203,0.4323671497584541,0.01972624798711755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
65,0,0,0,207.7,109,217.5,117,125.6,111,8.0,5,1,0,558.8,342,1.6339181286549707,0.3716893342877595,0.389226914817466,0.22476735862562636,0.014316392269148177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
142,0,1,22,224.4,114,146.0,106,241.4,98,8.8,2,1,0,620.5999999999999,320,1.9393749999999996,0.36158556235900746,0.23525620367386404,0.38897840799226563,0.01417982597486304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,0,0,0,164.9,115,126.5,96,238.5,125,10.0,9,2,0,539.9,345,1.564927536231884,0.3054269309131321,0.23430264863863678,0.44174847193924804,0.018521948508983147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,0,1,43,231.0,85,222.3,82,148.0,105,8.3,5,2,0,609.5999999999999,277,2.2007220216606496,0.3789370078740158,0.36466535433070874,0.24278215223097116,0.013615485564304464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
76,0,0,0,107.3,140,238.2,133,271.8,116,10.0,3,4,1,627.3,392,1.6002551020408162,0.17105053403475212,0.37972262075561936,0.43328550932568155,0.015941335883947076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
100,0,0,0,185.0,122,182.5,92,274.9,92,5.1,8,1,0,647.5,314,2.0621019108280256,0.2857142857142857,0.28185328185328185,0.42455598455598453,0.007876447876447876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
99,0,1,31,244.1,71,203.4,58,234.0,115,7.7,4,3,0,689.2,248,2.7790322580645164,0.35417875798026693,0.2951247823563552,0.3395240858966918,0.011172373766686013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,0,1,30,220.1,105,222.2,109,158.4,96,13.1,8,0,0,613.8,318,1.930188679245283,0.3585858585858586,0.3620071684587814,0.2580645161290323,0.021342456826327794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
170,0,1,42,199.5,119,135.0,90,184.6,49,10.9,3,4,1,530.0,261,2.0306513409961684,0.37641509433962267,0.25471698113207547,0.34830188679245283,0.020566037735849058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,0,0,109.5,105,286.1,90,247.6,113,4.9,9,1,0,648.1,317,2.044479495268139,0.16895540811603146,0.44144422157074525,0.3820398086715013,0.007560561641721957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
39,0,0,0,187.2,110,114.7,116,104.7,83,13.2,5,1,0,419.79999999999995,314,1.3369426751592355,0.44592663172939495,0.2732253454025727,0.249404478323011,0.03144354454502144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
119,1,1,22,172.1,119,223.6,133,150.0,94,13.9,20,1,1,559.6,366,1.5289617486338798,0.3075411007862759,0.3995711222301644,0.268048606147248,0.02483917083631165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,0,0,160.0,133,215.3,98,188.9,87,9.1,4,0,0,573.3000000000001,322,1.780434782608696,0.27908599337170764,0.3755450898308041,0.32949590092447234,0.015873015873015872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
116,0,0,0,51.1,106,208.6,137,198.0,92,12.3,3,1,0,470.0,338,1.3905325443786982,0.10872340425531915,0.44382978723404254,0.42127659574468085,0.02617021276595745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110,0,0,0,227.7,88,170.0,96,128.7,57,11.7,5,1,0,538.1,246,2.18739837398374,0.4231555472960416,0.315926407730905,0.2391748745586322,0.021743170414421108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
74,0,0,0,203.8,77,205.1,111,154.9,109,9.0,2,1,0,572.8,299,1.9157190635451504,0.3557960893854749,0.3580656424581006,0.2704259776536313,0.015712290502793297,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
148,0,1,33,241.7,84,165.8,84,160.6,80,11.3,3,1,0,579.4,251,2.308366533864542,0.417155678287884,0.28615809458060065,0.27718329306178807,0.019502934069727307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
83,0,0,0,78.1,70,239.3,115,144.4,112,12.3,4,1,0,474.09999999999997,301,1.5750830564784053,0.16473317865429235,0.5047458342121915,0.3045770934402025,0.02594389369331365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,0,0,0,187.8,95,149.2,143,201.4,113,11.0,4,2,0,549.4,355,1.5476056338028168,0.34182744812522753,0.27156898434655985,0.36658172551874774,0.02002184200946487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,0,1,21,127.1,94,228.3,116,166.7,108,7.1,3,1,0,529.1999999999999,321,1.6485981308411213,0.2401738473167045,0.43140589569161003,0.3150037792894936,0.013416477702191988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
75,1,0,0,153.2,78,210.8,99,153.5,100,7.8,3,1,0,525.3,280,1.8760714285714284,0.29164287074052925,0.4012944983818771,0.2922139729678279,0.014848657909765849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
71,1,0,0,186.1,114,198.6,140,206.5,80,13.8,5,4,1,605.0,339,1.7846607669616519,0.30760330578512396,0.32826446280991733,0.3413223140495868,0.0228099173553719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,0,1,22,224.1,127,238.8,85,174.2,86,11.5,7,2,0,648.5999999999999,305,2.12655737704918,0.345513413506013,0.36817761332099913,0.2685784767190873,0.01773049645390071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,0,0,0,203.9,109,234.0,123,160.7,65,17.8,4,4,0,616.3999999999999,301,2.0478405315614614,0.3307916937053862,0.37962362102530833,0.26070733290071385,0.028877352368591833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,0,0,0,211.3,87,165.7,97,265.9,72,13.3,6,1,0,656.1999999999999,262,2.5045801526717555,0.3220054861322768,0.25251447729350807,0.40521182566290764,0.02026821091130753,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,1,0,0,219.4,112,225.7,102,255.3,95,12.0,4,4,0,712.4000000000001,313,2.276038338658147,0.3079730488489612,0.3168163952835485,0.3583660864682762,0.016844469399213923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
94,0,0,0,190.4,91,92.0,107,224.8,108,13.6,17,2,0,520.8,323,1.6123839009287924,0.36559139784946243,0.17665130568356377,0.4316436251920123,0.0261136712749616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
128,0,0,0,147.7,94,283.3,83,188.3,124,6.9,5,2,0,626.1999999999999,306,2.0464052287581698,0.23586713510060683,0.4524113701692751,0.3007026509102524,0.01101884381986586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
181,0,0,0,229.9,130,144.4,93,262.4,110,14.2,4,2,0,650.9000000000001,337,1.9314540059347183,0.3532032570287294,0.22184667383622675,0.4031341219849438,0.02181594715009986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
127,0,0,0,102.8,128,143.7,95,191.4,97,10.0,5,1,0,447.9,325,1.378153846153846,0.22951551685644117,0.32083054253181514,0.4273275284661755,0.022326412145568207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,0,0,0,178.7,81,233.7,74,131.9,120,9.1,4,1,0,553.4,279,1.9835125448028672,0.3229129020599928,0.42229851825081316,0.238344777737622,0.0164438019515721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
149,0,1,18,148.5,106,114.5,106,178.3,98,6.5,4,0,0,447.8,314,1.4261146496815287,0.33162125949084414,0.2556945064761054,0.3981688253684681,0.014515408664582402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
103,0,1,29,164.1,111,219.1,96,220.3,108,12.3,9,0,0,615.8,324,1.9006172839506172,0.26648262422864566,0.3557973367976616,0.3577460214355311,0.019974017538161744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
163,1,0,0,197.2,90,188.5,113,211.1,94,7.8,8,1,0,604.5999999999999,305,1.9822950819672127,0.3261660602050943,0.311776381078399,0.34915646708567655,0.012901091630830303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
52,0,0,0,124.9,131,300.5,118,192.5,106,11.6,4,2,0,629.5,359,1.7534818941504178,0.19841143764892774,0.47736298649722003,0.3057982525814138,0.018427323272438442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,0,0,0,115.4,99,209.9,115,280.9,112,15.9,6,3,0,622.1,332,1.8737951807228916,0.18550072335637358,0.3374055618067835,0.45153512297058346,0.025558591866259445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
122,1,0,0,140.0,101,196.4,77,120.1,133,9.7,4,4,1,466.2,315,1.48,0.3003003003003003,0.4212784212784213,0.2576147576147576,0.020806520806520807,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,0,0,0,321.1,105,265.5,122,180.5,72,11.5,2,4,1,778.6,301,2.5867109634551495,0.4124068841510403,0.3409966606730028,0.23182635499614693,0.014770100179809915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
117,0,0,0,118.4,126,249.3,97,227.0,56,13.6,3,5,1,608.3000000000001,282,2.1570921985815605,0.19464080223573893,0.40983067565346043,0.3731711326648035,0.022357389445997036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
78,0,0,0,193.4,99,116.9,88,243.3,109,9.3,4,2,0,562.9,300,1.8763333333333332,0.3435779001598863,0.20767454254752177,0.43222597264167706,0.016521584650914908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
96,0,0,0,106.6,128,284.8,87,178.9,92,14.9,7,1,0,585.1999999999999,314,1.8636942675159234,0.18215994531784008,0.48667122351332887,0.3057074504442926,0.025461380724538622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
79,0,0,0,134.7,98,189.7,68,221.4,128,11.8,5,2,0,557.5999999999999,299,1.8648829431438123,0.241571018651363,0.34020803443328557,0.39705882352941185,0.021162123385939747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
192,0,1,36,156.2,77,215.5,126,279.1,83,9.9,6,2,0,660.6999999999999,292,2.2626712328767122,0.2364159225064326,0.3261692144695021,0.42243075525957324,0.014984107764492207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
68,0,0,0,231.1,57,153.4,55,191.3,123,9.6,4,3,0,585.4,239,2.4493723849372384,0.394772804919713,0.2620430474888965,0.32678510420225493,0.016399043389135635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
