Account length,International plan,Voice mail plan,Number vmail messages,Total day minutes,Total day calls,Total eve minutes,Total eve calls,Total night minutes,Total night calls,Total intl minutes,Total intl calls,Customer service calls,Total minutes,Total calls,Avg call minutes,Prc day minutes,Prc eve minutes,Prc night minutes,Prc intl minutes,State_AK,State_AL,State_AR,State_AZ,State_CA,State_CO,State_CT,State_DC,State_DE,State_FL,State_GA,State_HI,State_IA,State_ID,State_IL,State_IN,State_KS,State_KY,State_LA,State_MA,State_MD,State_ME,State_MI,State_MN,State_MO,State_MS,State_MT,State_NC,State_ND,State_NE,State_NH,State_NJ,State_NM,State_NV,State_NY,State_OH,State_OK,State_OR,State_PA,State_RI,State_SC,State_SD,State_TN,State_TX,State_UT,State_VA,State_VT,State_WA,State_WI,State_WV,State_WY,Area code_408,Area code_415,Area code_510,Churn
143,1,0,6,231.43570654538803,81,187.9270722800073,71,129.02959666203506,97,9.55871413090776,2,0,557.9510896183382,252,2.210046496145353,0.41503406512886487,0.3368986575921869,0.2309281895492609,0.017139087729687287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,0,0,0,346.9271139374293,55,248.45131001620828,79,274.7167625863175,101,13.198308850056563,9,1,883.2934953900116,246,3.592480043090547,0.3928217415012888,0.28123812919052854,0.31100335837542836,0.014936770932754433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
106,0,0,0,259.81793723150815,76,315.0038696907935,116,189.9243413857469,87,9.892308615325236,7,0,774.6384569233738,287,2.6961827676619947,0.33535554512610755,0.4067738447026026,0.2450954557792654,0.012775154392024438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
189,0,0,4,228.68482058965577,112,288.1287671597182,87,254.6369832927772,80,11.920212221462698,3,2,783.3707832636138,284,2.752343108030868,0.29201009093567515,0.36760269919842603,0.3251537727150887,0.015233437150810178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
174,0,0,0,277.21991462859864,117,200.7900363479492,111,177.2449241352258,100,11.796749925484182,4,1,667.051625037258,333,1.9985949631781708,0.4155748368557119,0.3009947674453116,0.2657373642052973,0.017693031493679068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
118,1,1,21,170.29505943638728,119,221.93390101820364,132,151.00660146816864,92,13.576036309095155,18,1,556.8115982318548,361,1.5392433177384166,0.30577192727665325,0.39854043285935215,0.27132410320700245,0.02436353665699211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
132,1,0,0,255.59107539079164,103,252.401650088436,80,177.4214747024247,102,8.05450002390163,3,0,693.468700205554,289,2.399085433154274,0.3685445948877356,0.36396872396866736,0.2558735491499684,0.011613131993628602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,1,1,29,269.61508865320275,100,258.58350620369237,87,172.04954836231246,95,8.252358648522145,2,1,708.5005018677298,285,2.4778298717023386,0.3806465622048311,0.36494509238620987,0.24275954151265522,0.011648803896303782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,0,0,28,167.5198282800738,84,169.04936458819193,128,166.43594165368995,119,8.632953630811816,2,5,511.6380881527675,334,1.533143759478744,0.3274171881222397,0.3304293921609642,0.32527796810127285,0.016875451615523243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,0,0,0,249.81585235133056,95,261.80065859832854,92,166.28744064031213,108,12.670408944182967,3,3,690.5743605341543,299,2.3036764143536557,0.36178330907678435,0.37912415712370906,0.2407473235720276,0.018345210227478877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
131,0,0,14,256.6782064718914,109,203.09696652098398,115,191.46993080284986,89,13.10812842164091,5,1,664.3532322173661,320,2.0751644577064092,0.38637026928993146,0.305678509988282,0.28821175940368604,0.019739461318100483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
138,0,0,0,247.2615838551737,117,284.9350685522431,92,238.2180651515918,113,9.289559065647621,11,1,779.7042766246562,333,2.3351696885369666,0.31718108441747944,0.365417652627786,0.3054787186239536,0.011922544330780865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
136,0,0,0,255.57234781832864,114,252.91149165928587,117,166.2905284060123,104,11.553598664296134,2,0,686.327966547923,339,2.0258728004647266,0.3723594646272743,0.368577156770181,0.24222203135145184,0.016841347251092847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
180,0,0,0,235.15247151141864,74,290.12227756433157,120,191.0694664552385,96,14.035189797027632,3,1,730.3794053280163,295,2.476503446884716,0.321981288020855,0.3971858692672483,0.2616196726810977,0.019213170030798993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
132,0,0,0,262.7669540722014,101,228.11198463749795,101,260.3285076013973,109,9.615841041202266,6,2,760.8232873522988,318,2.3872280780804993,0.34522930353270265,0.2998480080877919,0.34229542001210944,0.012627268367396053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,0,0,2,64.2957085537783,89,169.85413608337635,120,206.3207299614077,65,6.097487277405128,5,5,446.56806187596743,280,1.5919954697942023,0.14410857799539029,0.38037666293328626,0.4618342437741275,0.013680515297195996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44,0,0,0,286.4573940768349,86,179.22129461995416,90,214.31719548440367,105,9.968521184633033,2,0,689.9644053658258,283,2.433640243927677,0.4151934219292666,0.25973323862995157,0.31062850109650175,0.014444838344280085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,0,0,0,160.3533553511081,92,174.7688417079131,93,161.67429267914324,98,11.47635763151598,3,2,508.27284736968045,287,1.7686911924394721,0.3154986507313868,0.34406605620479125,0.31784963638950015,0.02258565667432174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
117,0,0,0,201.00268542933463,121,188.22593672261925,79,179.97342789265093,86,7.5424735100950535,2,1,576.7445235546998,289,1.9906676902899851,0.34888207493464624,0.3261851483749639,0.3118604978667243,0.013072278823665706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,0,0,271.32963891463834,117,226.9492885752182,94,158.71678442337716,95,16.3430355223939,5,2,673.3387474356276,312,2.1534368123091547,0.4029344890821957,0.33708536675341816,0.23570971129321663,0.024270432871169437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,0,0,0,75.71385261401117,85,232.51073602299343,107,222.96439718306326,125,9.234386345188586,1,4,540.4233721652565,318,1.6953719558028815,0.13992506593147214,0.4295907679101527,0.41336743315106106,0.01711673300731401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,0,0,0,267.7007903436057,98,219.63995670628125,94,298.1173449725892,101,13.591460335774089,2,1,799.0495523582503,295,2.7053885580793953,0.335063339718715,0.27496965411126195,0.3729670828252062,0.016999923344816904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
72,0,0,4,176.4962868117313,118,171.58786718556829,95,183.90295861671154,109,12.872200191419196,3,3,544.8593128054304,327,1.665361501638556,0.3240731186782245,0.314774862638776,0.33748509744117944,0.023666921241819967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
126,0,0,0,272.0850309661172,113,176.75329733853047,101,203.004195118441,94,16.723327510644637,4,1,668.5658509337333,313,2.1329823646174386,0.40684580084278904,0.26458578616935247,0.30352247947579786,0.025045933512060636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
97,0,0,0,224.8560988452624,90,280.0661991092123,125,235.15887786210942,104,9.087454932369301,4,0,749.1686307489534,324,2.3066553171229143,0.30017077747673876,0.373842081677669,0.31386654225217786,0.012120598593414291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,0,0,0,61.3737247311436,113,85.69846021654328,86,186.80279140024055,107,11.311284946775531,4,4,345.18626129470294,312,1.1037816384660657,0.1785848536881566,0.24788102046297894,0.5411454327296238,0.032388693119240745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
74,0,0,0,299.3787066896777,110,198.87045728961243,102,218.4813183537611,93,9.480793138912398,4,1,726.2112754719636,310,2.3396461739996486,0.412241637932689,0.2739090486058151,0.30078909888115324,0.013060214580342676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
86,0,0,0,304.40365644108385,132,252.7163204352551,75,137.07400613405804,118,12.46468758868934,2,3,706.6586705990863,329,2.1445894214183987,0.43073066667188287,0.3576980305717216,0.19391884086698885,0.0176524618894067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
144,0,0,0,306.56230245467333,123,226.47998742460726,115,234.5246835055512,106,10.740009431544545,4,2,778.3069828163763,350,2.223009844781354,0.39370081827716474,0.2910754082621707,0.3013313899855716,0.013892383475092973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
112,0,0,0,194.21079492706713,74,161.45162166586175,99,190.24282541779365,87,12.728476253380999,2,0,558.6337182641034,264,2.1137689957743775,0.34709370317922866,0.28943985146532686,0.3406302970832874,0.02283614827215713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
120,0,0,0,292.5405093712197,114,163.82283309173684,101,206.2685722211732,87,13.659656212516401,1,1,676.2915708966461,304,2.2192336659769696,0.4326023794387053,0.24226691243118692,0.3049342484516562,0.020196459678451614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73,0,0,0,274.15697264360995,106,195.82545105060214,61,255.61363610666191,83,10.128182794684696,5,0,735.7242425955587,257,2.866374663264113,0.37262928979184334,0.26617454346267355,0.34743199028415517,0.013764176461327823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,0,0,0,255.0291193592796,109,271.49737147842706,105,178.9355923086366,130,9.969767545497985,4,0,715.4318506918412,350,2.0472874430237447,0.35652576030864896,0.37947330581747213,0.25007081630012873,0.013930117573750333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
147,1,0,0,232.97217640848996,81,187.64302856472588,71,123.19981355124094,96,9.563136130116758,2,0,553.3781546545736,251,2.1993537142620445,0.42103335815296616,0.3390942768632504,0.22258883018371536,0.017283534800068032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,0,0,0,177.5004889972676,84,254.59672925190725,87,251.79350463674118,122,9.583203395195323,5,2,693.4739262811113,299,2.3412548394536414,0.25592933941785906,0.3671050419383829,0.3631595116526289,0.013806106991129294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
75,0,0,0,132.18081157324664,84,175.77721418524538,80,225.89852426940527,87,7.767988904517386,3,5,541.6245389324147,255,2.1242260814262943,0.24429587932190436,0.3244454660964291,0.41689155551412743,0.014367099067539028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,0,0,0,212.50546715876385,114,198.04691955461215,123,168.8797925148788,101,8.369965630640593,4,0,587.8021448588954,342,1.7147364747432299,0.36155988875478023,0.3368074743722352,0.28735217231296534,0.014280464560019206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
123,0,0,0,285.4802037200373,127,228.93745900215484,109,233.5823372778079,114,11.665214708456718,4,2,759.6652147084567,355,2.1351386052685144,0.3757680948235718,0.30138472194071253,0.30749538514881175,0.015351798086903911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79,0,0,0,149.31824162839558,68,171.45976261443775,98,214.59433658262049,98,17.54781009155019,2,3,552.920150917004,268,2.063765680088851,0.2700588925384255,0.3100909038971732,0.3881262905067257,0.03172391305767572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
60,1,0,9,209.7975267119471,95,264.7096530259002,121,198.94433905783347,138,11.68596470130269,2,0,685.1374834969835,358,1.9140708343569832,0.3066042060918296,0.38591111138624934,0.29038135632580425,0.01710332619611685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
25,0,0,0,248.62588856645857,123,249.77739229431154,117,281.47383802847725,96,9.90173156540645,3,1,789.7788504546538,340,2.324072114590862,0.31481172888849895,0.3162359888504421,0.3564528544854925,0.01249942777556647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,0,0,18,159.09461524399813,99,128.69020318627372,79,271.0035956565805,91,14.211255861142511,7,4,572.9996699479949,277,2.068851927588209,0.27764120734862924,0.2243336143782547,0.47322885880521826,0.024796319467897895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
56,0,0,0,137.04868668136587,79,159.79461499049154,80,232.59338138908026,80,7.91883706474106,3,3,537.3555201256788,243,2.21348666735491,0.2553597019689242,0.29681063147318343,0.4330748822773155,0.014754784280576833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,0,0,0,281.3275298755672,87,186.49430208752918,96,211.9460582535955,103,10.99449402488656,2,0,690.7623842415785,289,2.3888536103154414,0.40730992377554076,0.2699330116523683,0.30684782022319834,0.015909244348892633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
72,0,0,0,278.69868513942737,107,190.9836899929433,69,253.4816338686839,83,11.498685139427401,6,0,734.662694140482,267,2.743457521498783,0.37936598281164413,0.25999804435947477,0.3449902178888368,0.01564575494004415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59,0,0,0,272.7930826035062,72,230.90382792615122,90,176.1832102573652,100,10.73270650876555,3,1,690.6128272957882,267,2.5783112490527573,0.3950786528730529,0.33412765294446867,0.2552607899614856,0.015532904220992884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
90,0,0,0,328.4807703279707,98,164.3774120959636,95,295.34703533051106,111,9.125566837143653,3,0,797.3307845915889,309,2.576950131316044,0.4120274200624355,0.20582865049963214,0.3707092047872348,0.01143472465069757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
105,0,0,0,268.5913140363476,89,160.9309579627714,134,288.2625554189887,78,9.50868596365238,6,2,727.2935133817601,308,2.3558788073771657,0.3693027715576256,0.2212313765738831,0.39639094820027226,0.013074903668219047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,0,1,27,185.67483941994405,121,201.54833854307427,120,150.2895538061058,105,8.039361110038659,5,3,545.5520928791627,352,1.548527904046613,0.3405753006920918,0.36948986876800394,0.2752200905706874,0.014714739969216932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
81,0,0,0,151.16944768915243,81,198.6285579653856,86,227.74129688872995,89,9.603785108442352,8,5,587.1430876517104,266,2.208919309973744,0.25718800440460843,0.3386494414313933,0.3877895324804528,0.016373021683545496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
93,0,0,0,156.8562430084934,105,155.33030284541348,102,189.4678788618346,84,8.167353441676164,4,4,509.82177815741767,296,1.7213866612370676,0.3076201358416483,0.30470696662031826,0.37164250010660865,0.016030397431424794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
48,0,0,0,262.0613056632325,71,257.2973559063104,85,202.25334607614295,108,12.204007099565356,4,1,733.8160147452511,270,2.717837091649078,0.35717938319538195,0.3505985387343184,0.27560329110895665,0.0166187869613431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
62,1,0,15,135.5142184630395,97,260.77414358743016,93,214.39447076921462,102,14.164823589738209,5,1,624.8476564094225,298,2.092343622025421,0.21716074490297393,0.4170071606693201,0.3431605583249099,0.022671536102796094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
132,0,0,24,312.8861680579762,99,287.43608575520767,104,207.949083357383,110,7.162960191825976,3,0,815.4342973623927,317,2.5716035890606292,0.3834759927816328,0.35270427841906077,0.25501870179751474,0.008801027001791752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
151,0,0,0,168.43368512929786,78,163.81139728129523,123,174.30204674173808,91,7.493234933793256,2,4,514.0403640861244,294,1.7448576785677494,0.3273833215172326,0.31900179503675985,0.33907198957178,0.014542893874227636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,184.64819605266126,103,134.87607327650085,104,150.38586212006666,76,9.850457978130207,3,4,479.760589427359,288,1.6663699510498373,0.3848021735724218,0.2811367981783673,0.3135240687002956,0.020536959548915313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
108,0,1,29,110.2081400865985,89,264.09885881563866,98,222.85195912361513,127,8.981285662011292,6,5,606.1402436878635,321,1.8847631520272607,0.18174104268091773,0.4359198017368297,0.36751998584755546,0.014819169734697097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,0,0,262.69676547835746,138,236.85286713348728,80,172.32612109857715,104,10.8885567115327,4,0,682.7643104219545,327,2.0831749213171507,0.3848637824812215,0.34677200806102515,0.25239655435046676,0.01596765510728673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
68,0,0,0,161.7980617283371,91,132.50108274666619,89,182.4486031016702,91,8.348375880000747,2,5,485.09612345667415,275,1.7762474244154114,0.3334354642678956,0.2733532457434371,0.37605211402030814,0.017159175968359208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
133,0,0,0,267.3016569013323,105,231.0061981395493,98,258.77939344165645,107,10.462662707871118,8,1,767.5499111904091,319,2.404802996525903,0.34831301067897735,0.30092939209526604,0.3371332947406765,0.013624302485080123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36,0,0,1,172.1527766428613,118,183.10944180483344,84,226.32074903787924,100,9.80754771067817,1,0,591.3905151962521,304,1.9400509966314146,0.29106948969857355,0.3096427993634537,0.3827028043932501,0.016584906544722895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
47,0,0,0,290.0079178910144,124,231.4329382957956,110,219.01976901714644,132,13.334419686562104,4,0,753.7950448905185,373,2.0208739908020927,0.38486813230719963,0.30708025561741664,0.29038609193916076,0.017665520136223047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
80,0,0,0,268.34983520957525,86,231.37480963864732,79,247.65046027670348,100,10.175093760069231,5,2,757.5501988849953,271,2.8025929347370715,0.3542527561725678,0.3054453585408303,0.32687767422145664,0.013424211065145195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
